Repo,Submodule,LOC,Dependencies
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\manager\tm-common,27157,1559
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\manager\tm-oss,1801,1533
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\manager\tm-sdk,4098,1540
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\tapdata-cli,6124,23
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\tapdata-test,1680,9
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb,8476,16
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\src\examples\maven,6,0
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\src\it\no-datasets,6,0
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\src\it\project-build-outputTimestamp,6,0
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\src\it\property-expansion,6,0
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\target\it\extension,6,0
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\target\it\no-datasets,6,0
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\target\it\project-build-outputTimestamp,6,0
tcurdt__jdeb,C:\Users\tyin363\Documents\repos\tcurdt__jdeb\target\it\property-expansion,6,0
TDuckCloud__tduck-platform,C:\Users\tyin363\Documents\repos\TDuckCloud__tduck-platform\tduck-account,8138,1196
TDuckCloud__tduck-platform,C:\Users\tyin363\Documents\repos\TDuckCloud__tduck-platform\tduck-api,3406,1205
TDuckCloud__tduck-platform,C:\Users\tyin363\Documents\repos\TDuckCloud__tduck-platform\tduck-common,2268,1209
TDuckCloud__tduck-platform,C:\Users\tyin363\Documents\repos\TDuckCloud__tduck-platform\tduck-form,5448,1199
TDuckCloud__tduck-platform,C:\Users\tyin363\Documents\repos\TDuckCloud__tduck-platform\tduck-storage,699,1199
TDuckCloud__tduck-platform,C:\Users\tyin363\Documents\repos\TDuckCloud__tduck-platform\tduck-webhook,593,1195
TDuckCloud__tduck-platform,C:\Users\tyin363\Documents\repos\TDuckCloud__tduck-platform\tduck-wx-mp,965,1195
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\batch-indexers,13247,2
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\batch-retrieval,5494,2
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\concurrent,1525,4
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\core,89937,41
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\docvectors,1045,5
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\index-api,1884,4
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\learning,4567,3
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\realtime,6735,2
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\rest-client,349,3
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\rest-server,312,6
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\retrieval-api,449,0
terrier-org__terrier-core,C:\Users\tyin363\Documents\repos\terrier-org__terrier-core\modules\tests,20647,9
TheHolyWaffle__TeamSpeak-3-Java-API,C:\Users\tyin363\Documents\repos\TheHolyWaffle__TeamSpeak-3-Java-API,21906,5
TheKingOfDuck__SinkFinder,C:\Users\tyin363\Documents\repos\TheKingOfDuck__SinkFinder,1588,13
ThreeTen__threeten-extra,C:\Users\tyin363\Documents\repos\ThreeTen__threeten-extra,55777,29
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\bed-allocation,1640,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\conference-scheduling,2965,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\employee-scheduling,1157,2185
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\facility-location,782,2184
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\flight-crew-scheduling,1410,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\food-packaging,989,2184
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\hello-world,805,86
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\maintenance-scheduling,1007,2185
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\meeting-scheduling,1910,2187
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\order-picking,1561,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\project-job-scheduling,1593,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\school-timetabling,979,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\sports-league-scheduling,1129,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\spring-boot-integration,1066,1596
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\task-assigning,1208,2187
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\tournament-scheduling,903,2186
TimefoldAI__timefold-quickstarts,C:\Users\tyin363\Documents\repos\TimefoldAI__timefold-quickstarts\java\vehicle-routing,1527,2187
tkaczmarzyk__specification-arg-resolver,C:\Users\tyin363\Documents\repos\tkaczmarzyk__specification-arg-resolver,33370,1264
tkaczmarzyk__specification-arg-resolver,C:\Users\tyin363\Documents\repos\tkaczmarzyk__specification-arg-resolver\performance-tests,1810,8
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\amazon-s3,296,519
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\appengine,1047,522
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\benchmarks,12781,519
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\cdi,185,519
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\cloud-datastore,342,518
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\cloud-spanner,476,521
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\cloud-storage,260,519
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\console,1062,521
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\core,11076,525
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\dynamodb,268,518
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\hazelcast,259,517
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\junit,1000,517
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\mongodb,210,519
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\redis,434,519
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\samples\spring-boot-hello-world,73,1962
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\samples\spring-boot-hello-world-feature-enum,90,1963
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\samples\spring-boot-no-feature-provider-or-feature-enums,42,1964
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\samples\spring-boot-security,145,1966
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\samples\spring-boot-thymeleaf,63,1965
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\samples\spring-boot-war,31,1962
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\servlet,2080,521
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\shiro,267,520
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\slack,1024,520
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\spock,435,515
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\spring-boot\autoconfigure,1923,1972
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\spring-core,983,521
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\spring-security,200,519
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\spring-web,706,526
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\test-harness,163,522
togglz__togglz,C:\Users\tyin363\Documents\repos\togglz__togglz\testing,398,515
TongchengOpenSource__smart-doc,C:\Users\tyin363\Documents\repos\TongchengOpenSource__smart-doc,38213,8
toolbox4minecraft__amidst,C:\Users\tyin363\Documents\repos\toolbox4minecraft__amidst,27729,6
tordanik__OSM2World,C:\Users\tyin363\Documents\repos\tordanik__OSM2World\core,62032,23
tordanik__OSM2World,C:\Users\tyin363\Documents\repos\tordanik__OSM2World\desktop,5795,6
tordanik__OSM2World,C:\Users\tyin363\Documents\repos\tordanik__OSM2World\opengl,4950,14
trekawek__coffee-gb,C:\Users\tyin363\Documents\repos\trekawek__coffee-gb,11275,8
tuituidan__team-nav,C:\Users\tyin363\Documents\repos\tuituidan__team-nav,7489,1184
tulskiy__jkeymaster,C:\Users\tyin363\Documents\repos\tulskiy__jkeymaster\core,1851,5
tulskiy__jkeymaster,C:\Users\tyin363\Documents\repos\tulskiy__jkeymaster\dbus,129,5
turkraft__springfilter,C:\Users\tyin363\Documents\repos\turkraft__springfilter\core,3246,1508
turkraft__springfilter,C:\Users\tyin363\Documents\repos\turkraft__springfilter\jpa,2713,1510
turkraft__springfilter,C:\Users\tyin363\Documents\repos\turkraft__springfilter\jpa-example,510,1510
turkraft__springfilter,C:\Users\tyin363\Documents\repos\turkraft__springfilter\jpa-language,399,1504
turkraft__springfilter,C:\Users\tyin363\Documents\repos\turkraft__springfilter\mongo,1292,1508
turkraft__springfilter,C:\Users\tyin363\Documents\repos\turkraft__springfilter\mongo-example,341,1509
turkraft__springfilter,C:\Users\tyin363\Documents\repos\turkraft__springfilter\mongo-language,0,1503
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\core,26887,314
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\utils,25435,330
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\flash-policy-server,836,313
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\http\client,2085,320
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\http\common,12149,316
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\http\server,10400,319
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\webpack\core,2512,317
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\websocket\client,4896,314
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\websocket\common,3041,313
tywo45__t-io,C:\Users\tyin363\Documents\repos\tywo45__t-io\src\zoo\websocket\server,1497,314
uber-common__jvm-profiler,C:\Users\tyin363\Documents\repos\uber-common__jvm-profiler,9174,13
ulisesbocchio__jasypt-spring-boot,C:\Users\tyin363\Documents\repos\ulisesbocchio__jasypt-spring-boot\jasypt-maven-plugin,1083,1537
ulisesbocchio__jasypt-spring-boot,C:\Users\tyin363\Documents\repos\ulisesbocchio__jasypt-spring-boot\jasypt-spring-boot,4551,1537
ulisesbocchio__jasypt-spring-boot,C:\Users\tyin363\Documents\repos\ulisesbocchio__jasypt-spring-boot\jasypt-spring-boot-starter,294,1539
undertow-io__undertow,C:\Users\tyin363\Documents\repos\undertow-io__undertow\benchmarks,2959,43
undertow-io__undertow,C:\Users\tyin363\Documents\repos\undertow-io__undertow\core,145286,55
undertow-io__undertow,C:\Users\tyin363\Documents\repos\undertow-io__undertow\examples,1267,45
undertow-io__undertow,C:\Users\tyin363\Documents\repos\undertow-io__undertow\parser-generator,1133,40
undertow-io__undertow,C:\Users\tyin363\Documents\repos\undertow-io__undertow\servlet,49396,50
undertow-io__undertow,C:\Users\tyin363\Documents\repos\undertow-io__undertow\websockets-jsr,11341,51
UniversalMediaServer__UniversalMediaServer,C:\Users\tyin363\Documents\repos\UniversalMediaServer__UniversalMediaServer,204330,69
usdAG__cstc,C:\Users\tyin363\Documents\repos\usdAG__cstc,11272,9
vassalengine__vassal,C:\Users\tyin363\Documents\repos\vassalengine__vassal\vassal-app,242459,53
vassalengine__vassal,C:\Users\tyin363\Documents\repos\vassalengine__vassal\vassal-deprecation,68,1
vaycore__OneScan,C:\Users\tyin363\Documents\repos\vaycore__OneScan\burp-extender-api,3738,3
vaycore__OneScan,C:\Users\tyin363\Documents\repos\vaycore__OneScan\extender,15948,6
vaycore__OneScan,C:\Users\tyin363\Documents\repos\vaycore__OneScan\montoya-api,13624,3
veraPDF__veraPDF-library,C:\Users\tyin363\Documents\repos\veraPDF__veraPDF-library\core,35999,38
veraPDF__veraPDF-library,C:\Users\tyin363\Documents\repos\veraPDF__veraPDF-library\xmp-core,16540,27
veraPDF__veraPDF-library,C:\Users\tyin363\Documents\repos\veraPDF__veraPDF-library\xmp-core-coverage,1084,28
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-freemarker,609,340
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-handlebars,717,341
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-httl,235,340
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-jte,360,340
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-mvel,395,340
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-pebble,857,341
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-pug,410,343
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-rocker,733,341
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-rythm,223,340
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-template-engines\vertx-web-templ-thymeleaf,467,342
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web,44332,353
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-api-service,5739,349
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-client,12114,345
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-common,1084,337
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-graphql,5328,341
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-openapi-router,2095,349
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-proxy,318,340
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-session-stores\vertx-web-sstore-caffeine,336,341
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-session-stores\vertx-web-sstore-cookie,592,340
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-session-stores\vertx-web-sstore-redis,372,341
vert-x3__vertx-web,C:\Users\tyin363\Documents\repos\vert-x3__vertx-web\vertx-web-validation,5922,345
victools__jsonschema-generator,C:\Users\tyin363\Documents\repos\victools__jsonschema-generator\jsonschema-examples,1341,100
victools__jsonschema-generator,C:\Users\tyin363\Documents\repos\victools__jsonschema-generator\jsonschema-generator,14189,91
victools__jsonschema-generator,C:\Users\tyin363\Documents\repos\victools__jsonschema-generator\jsonschema-maven-plugin,1736,107
victools__jsonschema-generator,C:\Users\tyin363\Documents\repos\victools__jsonschema-generator\jsonschema-module-jackson,3441,91
victools__jsonschema-generator,C:\Users\tyin363\Documents\repos\victools__jsonschema-generator\jsonschema-module-jakarta-validation,1578,90
victools__jsonschema-generator,C:\Users\tyin363\Documents\repos\victools__jsonschema-generator\jsonschema-module-javax-validation,1382,90
